,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
2586,"frozenset({'weight_loss', 'palpitations'})",frozenset({'Hyperthyroidism'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2590,"frozenset({'sweating', 'restlessness'})",frozenset({'Hyperthyroidism'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2602,"frozenset({'anxiety', 'dry_lips'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2611,"frozenset({'fatigue', 'anxiety'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2616,"frozenset({'anxiety', 'headache'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2626,"frozenset({'nausea', 'anxiety'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2642,"frozenset({'sweating', 'anxiety'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2649,"frozenset({'anxiety', 'visual_disturbances'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2652,"frozenset({'anxiety', 'vomiting'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2664,"frozenset({'fatigue', 'dry_lips'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2669,"frozenset({'headache', 'dry_lips'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2679,"frozenset({'nausea', 'dry_lips'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2695,"frozenset({'sweating', 'dry_lips'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2700,"frozenset({'visual_disturbances', 'dry_lips'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2705,"frozenset({'vomiting', 'dry_lips'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2825,"frozenset({'nausea', 'visual_disturbances'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2861,"frozenset({'sweating', 'visual_disturbances'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2870,"frozenset({'vomiting', 'visual_disturbances'})",frozenset({'Hypoglycemia'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2917,"frozenset({'cold_extremities', 'dizziness'})",frozenset({'Hypothyroidism'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2943,"frozenset({'mood_swings', 'cold_extremities'})",frozenset({'Hypothyroidism'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
2953,"frozenset({'cold_extremities', 'weight_gain'})",frozenset({'Hypothyroidism'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3009,"frozenset({'mood_swings', 'dizziness'})",frozenset({'Hypothyroidism'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3017,"frozenset({'dizziness', 'weight_gain'})",frozenset({'Hypothyroidism'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3104,"frozenset({'mood_swings', 'weight_gain'})",frozenset({'Hypothyroidism'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3122,"frozenset({'yellow_crust_ooze', 'acne'})",frozenset({'Impetigo'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3155,"frozenset({'abdominal_pain', 'weight_loss'})",frozenset({'Jaundice'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3192,"frozenset({'weight_loss', 'itching'})",frozenset({'Jaundice'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3291,"frozenset({'excessive_hunger', 'depression'})",frozenset({'Migraine'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3295,"frozenset({'depression', 'headache'})",frozenset({'Migraine'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3306,"frozenset({'stiffness', 'depression'})",frozenset({'Migraine'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3324,"frozenset({'excessive_hunger', 'stiffness'})",frozenset({'Migraine'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3338,"frozenset({'stiffness', 'headache'})",frozenset({'Migraine'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3357,"frozenset({'stiffness', 'irritability'})",frozenset({'Migraine'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3374,"frozenset({'neck_pain', 'swelling_joints'})",frozenset({'Osteoarthristis'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3425,"frozenset({'bloating', 'itching'})",frozenset({'Peptic ulcer diseae'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3633,"frozenset({'weight_loss', 'breathlessness'})",frozenset({'Tuberculosis'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3712,"frozenset({'weight_loss', 'chills'})",frozenset({'Tuberculosis'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3747,"frozenset({'weight_loss', 'cough'})",frozenset({'Tuberculosis'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3964,"frozenset({'constipation', 'diarrhoea'})",frozenset({'Typhoid'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3976,"frozenset({'constipation', 'headache'})",frozenset({'Typhoid'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3979,"frozenset({'nausea', 'constipation'})",frozenset({'Typhoid'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
3984,"frozenset({'constipation', 'vomiting'})",frozenset({'Typhoid'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4039,"frozenset({'bruising', 'cramps'})",frozenset({'Varicose veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4045,"frozenset({'bruising', 'edema'})",frozenset({'Varicose veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4049,"frozenset({'fatigue', 'bruising'})",frozenset({'Varicose veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4055,"frozenset({'obesity', 'bruising'})",frozenset({'Varicose veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4066,"frozenset({'edema', 'cramps'})",frozenset({'Varicose veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4070,"frozenset({'fatigue', 'cramps'})",frozenset({'Varicose veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4076,"frozenset({'obesity', 'cramps'})",frozenset({'Varicose veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4090,"frozenset({'obesity', 'edema'})",frozenset({'Varicose veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4685,"frozenset({'fatigue', 'acute_liver_failure'})",frozenset({'coma'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4690,"frozenset({'fever', 'acute_liver_failure'})",frozenset({'coma'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4700,"frozenset({'acute_liver_failure', 'joint_pain'})",frozenset({'coma'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4710,"frozenset({'nausea', 'acute_liver_failure'})",frozenset({'coma'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4720,"frozenset({'acute_liver_failure', 'vomiting'})",frozenset({'coma'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4829,"frozenset({'constipation', 'irritation_in_anus'})",frozenset({'anal_pain'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4832,"frozenset({'stomach_bleeding', 'constipation'})",frozenset({'anal_pain'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4837,"frozenset({'stomach_bleeding', 'irritation_in_anus'})",frozenset({'anal_pain'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4873,"frozenset({'anxiety', 'dry_lips'})",frozenset({'slurred_speech'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4936,"frozenset({'fatigue', 'anxiety'})",frozenset({'slurred_speech'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
4961,"frozenset({'anxiety', 'headache'})",frozenset({'slurred_speech'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
5001,"frozenset({'nausea', 'anxiety'})",frozenset({'slurred_speech'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
5031,"frozenset({'sweating', 'anxiety'})",frozenset({'slurred_speech'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
5037,"frozenset({'anxiety', 'visual_disturbances'})",frozenset({'slurred_speech'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
5042,"frozenset({'anxiety', 'vomiting'})",frozenset({'slurred_speech'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
5419,"frozenset({'weight_loss', 'breathlessness'})",frozenset({'rusty_sputum'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
5447,"frozenset({'bruising', 'cramps'})",frozenset({'varicose_veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
5459,"frozenset({'bruising', 'edema'})",frozenset({'varicose_veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
5467,"frozenset({'fatigue', 'bruising'})",frozenset({'varicose_veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
5472,"frozenset({'obesity', 'bruising'})",frozenset({'varicose_veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6069,"frozenset({'chills', 'joint_pain'})",frozenset({'pain_behind_the_eyes'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6209,"frozenset({'weight_loss', 'chills'})",frozenset({'rusty_sputum'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6264,"frozenset({'cold_extremities', 'dizziness'})",frozenset({'enlarged_thyroid'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6323,"frozenset({'mood_swings', 'cold_extremities'})",frozenset({'enlarged_thyroid'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6334,"frozenset({'cold_extremities', 'weight_gain'})",frozenset({'enlarged_thyroid'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6609,"frozenset({'cough', 'headache'})",frozenset({'loss_of_smell'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6615,"frozenset({'cough', 'headache'})",frozenset({'nasal_congestion'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6621,"frozenset({'cough', 'headache'})",frozenset({'runny_nose'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6681,"frozenset({'sneezing', 'cough'})",frozenset({'loss_of_smell'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6721,"frozenset({'sneezing', 'cough'})",frozenset({'nasal_congestion'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6753,"frozenset({'sneezing', 'cough'})",frozenset({'runny_nose'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6774,"frozenset({'weight_loss', 'cough'})",frozenset({'rusty_sputum'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6797,"frozenset({'edema', 'cramps'})",frozenset({'varicose_veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6805,"frozenset({'fatigue', 'cramps'})",frozenset({'varicose_veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6810,"frozenset({'obesity', 'cramps'})",frozenset({'varicose_veins'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
6984,"frozenset({'joint_pain', 'diarrhoea'})",frozenset({'hepatitis A'}),0.02195121951219512,0.024390243902439025,0.02195121951219512,1.0,41.0,1.0,0.021415823914336704,inf,0.9975062344139651,0.8999999999999999,1.0,0.95
